date,_label_nic_down:1,_label_tc_delay:1,_label_vdb_hack:1,dev_sdc_tps,dev_sdc_rd_sec,dev_sdc_wr_sec,dev_sdc_avgrq-sz,dev_sdc_await,dev_sdc_svctm,dev_sde_tps,dev_sde_rd_sec,dev_sde_wr_sec,dev_sde_avgrq-sz,dev_sde_avgqu-sz,dev_sde_await,dev_sde_svctm,dev_sdg_tps,dev_sdg_wr_sec,dev_sdg_avgrq-sz,dev_sdg_await,dev_sdg_svctm,cached,dirty,cpu_all_usr,cpu_all_sys,iface_enp6s0f0_rxpck,iface_enp6s0f0_txpck,iface_enp6s0f0_rxkB,iface_enp6s0f0_txkB,iface_enp6s0f1_rxpck,iface_enp6s0f1_txpck,iface_enp6s0f1_rxkB,iface_enp6s0f1_txkB,iface_enp131s0f0_rxpck,iface_enp131s0f0_txpck,iface_enp131s0f0_rxkB,iface_enp131s0f0_txkB,iface_enp131s0f1_rxpck,iface_enp131s0f1_txpck,iface_enp131s0f1_rxkB,iface_enp131s0f1_txkB
10/04 17:34:21,,,,177.0,21864.0,25458.0,267.36,83.75,5.65,160.0,20280.0,26650.0,293.31,6.33,50.41,5.65,168.0,28684.0,320.35,64.24,5.94,753660,1348,0.25,0.28,641.0,114.0,50.13,17.36,1758.0,1948.0,6283.57,14299.95,5274.0,4931.0,31280.31,34503.73,1721.0,2076.0,5460.35,15364.93
10/04 17:34:22,,,,183.0,23822.0,25398.0,268.96,66.17,5.51,154.0,21250.0,27356.0,315.62,4.87,32.58,5.8,190.0,22574.0,264.19,46.62,5.28,753692,1380,0.32,0.45,641.0,119.0,50.06,17.93,1683.0,1939.0,5259.21,14263.34,5118.0,5187.0,28558.95,36742.6,1592.0,2099.0,4710.06,15804.05
10/04 17:34:23,,,,164.0,22894.0,25754.0,296.63,65.02,6.1,92.0,13722.0,12828.0,288.59,1.78,18.3,6.62,172.0,30290.0,309.12,71.41,5.81,753704,1392,0.3,0.23,644.0,123.0,50.7,18.65,1771.0,1725.0,7061.0,12473.73,4234.0,4004.0,24223.67,29779.74,1267.0,1529.0,2823.26,11227.19
10/04 17:34:24,,,,176.24,17641.58,31601.98,279.42,60.34,5.66,158.42,23031.68,26762.38,314.32,5.85,35.56,5.69,159.41,25055.45,309.37,64.78,6.24,753768,352,0.27,0.35,638.61,115.84,49.49,18.08,1823.76,1751.49,7221.45,12453.7,4636.63,4628.71,26177.04,32800.96,1907.92,1965.35,7706.84,13875.35
10/04 17:34:25,,,,174.0,21966.0,30826.0,303.4,78.94,5.75,200.0,24022.0,34308.0,291.65,10.62,47.59,5.0,143.0,16702.0,287.76,38.29,6.0,753812,400,0.28,0.28,655.0,121.0,52.29,18.29,1647.0,2162.0,4825.52,16351.84,5586.0,5135.0,32907.87,35883.14,1603.0,2203.0,4281.48,16735.75
10/04 17:34:26,,,,179.21,22766.34,30657.43,298.11,76.22,5.56,178.22,20354.46,30623.76,286.04,9.04,56.43,5.59,171.29,26338.61,306.95,30.11,5.39,753848,436,0.27,0.4,668.32,112.87,51.51,16.96,1908.91,1928.71,7289.73,13734.6,5394.06,4909.9,31433.06,35070.33,1706.93,2279.21,5057.02,17290.1
10/04 17:34:27,,,,141.0,20028.0,23142.0,306.17,44.04,6.26,153.0,25684.0,19202.0,293.37,5.92,28.34,5.77,183.0,29828.0,323.96,34.39,5.46,753888,480,0.3,0.3,643.0,120.0,50.73,18.7,1682.0,1979.0,5543.89,14751.63,4762.0,5226.0,26050.87,37991.72,1883.0,1681.0,7832.75,11533.56
10/04 17:34:28,,,,160.4,20790.1,25548.51,288.9,36.31,6.11,180.2,26245.54,27857.43,300.24,12.68,75.07,5.54,199.01,30465.35,286.7,70.78,5.01,753924,512,0.25,0.4,644.55,114.85,50.12,17.09,2008.91,1726.73,8676.58,11804.36,4762.38,5095.05,25720.93,36690.05,1957.43,1878.22,7694.87,13200.87
10/04 17:34:29,,,,173.0,27400.0,26404.0,311.01,57.99,5.78,182.0,25428.0,27602.0,291.37,8.11,47.45,5.3,173.0,25812.0,297.01,63.92,5.78,753964,536,0.33,0.25,653.0,126.0,50.75,19.36,1707.0,2031.0,5337.98,15256.43,5114.0,5531.0,28831.78,39595.54,1727.0,1874.0,6226.1,13801.04
10/04 17:34:30,,,,164.0,22408.0,26908.0,300.71,42.66,6.14,194.0,25468.0,32824.0,300.47,9.19,48.92,5.19,156.0,26406.0,286.79,41.99,5.88,754000,572,0.3,0.37,657.0,120.0,52.25,18.45,1718.0,2327.0,5326.99,17697.36,5684.0,4909.0,34511.78,33988.47,1489.0,2016.0,3274.3,15231.94
10/04 17:34:31,,,,160.0,21840.0,25004.0,292.77,103.07,6.25,159.0,23386.0,25134.0,305.16,6.09,36.5,5.64,125.0,14776.0,279.12,21.08,6.67,754080,628,0.3,0.3,647.0,121.0,50.89,18.29,1491.0,1818.0,3890.54,13638.8,4631.0,4285.0,26384.6,32980.78,1482.0,1904.0,4068.41,14517.59
10/04 17:34:32,,,,171.29,22986.14,25962.38,285.77,55.79,5.83,189.11,31782.18,25215.84,301.4,11.08,54.65,5.28,130.69,20172.28,313.0,32.01,6.42,754112,668,0.3,0.45,642.57,117.82,51.16,17.98,1375.25,1913.86,2902.18,14563.58,5097.03,5267.33,29140.99,37877.07,1444.55,1838.61,3569.97,13878.41
10/04 17:34:33,,,,165.0,26520.0,22582.0,297.59,87.24,6.06,179.0,24308.0,30518.0,306.29,10.31,63.44,5.59,123.0,20342.0,302.31,22.63,6.33,754128,716,0.28,0.23,649.0,118.0,51.42,18.12,1539.0,1666.0,4639.18,12067.25,4460.0,4583.0,24794.79,33908.97,1973.0,1793.0,8467.63,12643.03
10/04 17:34:34,,,,157.43,21693.07,20114.85,265.57,83.48,6.33,108.91,13384.16,18966.34,297.04,2.48,25.37,6.97,173.27,30877.23,300.35,60.11,5.73,754160,564,0.4,0.4,646.53,118.81,52.46,18.05,1629.7,1492.08,5963.16,10265.75,4425.74,4125.74,24719.63,28997.17,1657.43,1958.42,5315.83,14464.47
10/04 17:34:35,,,,169.0,25542.0,23666.0,291.17,58.33,5.92,152.0,23698.0,21020.0,294.2,7.1,39.2,5.85,142.0,21714.0,312.44,28.52,6.34,754204,608,0.25,0.3,645.0,123.0,51.5,18.67,1645.0,1573.0,6105.78,11278.88,4696.0,5029.0,24967.61,36304.97,1394.0,1812.0,3395.85,13651.19
10/04 17:34:36,,,,158.0,26606.0,21578.0,304.96,73.77,6.37,172.0,20646.0,22786.0,252.51,10.93,63.72,5.85,158.0,28494.0,281.15,35.15,6.04,754236,640,0.27,0.32,659.0,118.0,53.77,18.07,1712.0,1912.0,6170.21,13990.23,4396.0,4533.0,23366.79,31920.35,1567.0,1393.0,5235.49,9652.41
10/04 17:34:37,,,,159.0,22258.0,22094.0,278.94,87.85,6.29,181.0,23076.0,19632.0,235.96,10.66,31.3,5.52,119.0,18208.0,283.03,21.09,6.45,754280,684,0.28,0.23,644.0,122.0,50.67,18.73,1399.0,1717.0,3558.61,12634.43,4426.0,4410.0,24381.06,30470.07,1490.0,1561.0,4550.64,11259.24
10/04 17:34:38,,,,154.46,20449.5,23275.25,283.09,76.15,6.46,174.26,28922.77,20833.66,285.53,10.68,77.9,5.73,100.0,18906.93,305.05,26.64,7.17,754312,720,0.32,0.37,641.58,117.82,50.93,17.98,1476.24,1641.58,4537.9,11772.88,4108.91,4353.47,22143.0,31078.74,1602.97,1502.97,5716.96,10314.26
10/04 17:34:39,0,1,0,146.0,21766.0,16710.0,263.53,92.68,5.5,91.0,13196.0,15058.0,310.48,3.27,71.05,5.77,74.0,9598.0,316.41,28.68,6.5,754356,756,0.23,0.18,654.0,119.0,52.68,18.39,829.0,126.0,1751.9,621.87,2719.0,3249.0,12022.36,24619.93,889.0,360.0,1924.15,2757.95
10/04 17:34:40,0,1,0,6.93,958.42,1568.32,364.57,9.14,5.71,6.93,869.31,633.66,216.86,0.07,10.57,7.14,5.94,1613.86,272.0,10.67,5.83,754392,796,0.22,0.25,630.69,118.81,49.6,18.05,656.44,122.77,660.83,505.08,698.02,176.24,832.07,926.83,656.44,165.35,565.66,812.23
10/04 17:34:41,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1300.0,260.0,0.07,14.4,7.0,1.0,456.0,456.0,12.0,12.0,754432,840,0.25,0.13,647.0,118.0,50.15,17.89,648.0,59.0,496.99,14.54,592.0,47.0,40.58,5.9,607.0,55.0,44.63,7.29
10/04 17:34:42,,,,133.66,19738.61,20178.22,298.64,43.96,5.83,154.46,24736.63,25530.69,325.45,5.5,32.96,5.56,143.56,24398.02,325.3,42.18,5.63,754472,880,0.27,0.37,650.5,118.81,52.9,18.27,1389.11,909.9,4786.91,5465.51,4826.73,4780.2,28620.09,33731.42,1880.2,3337.62,5483.55,26516.23
10/04 17:34:43,,,,156.0,20832.0,27730.0,311.29,44.38,6.2,165.0,20476.0,30246.0,307.41,5.61,35.61,5.59,159.0,39078.0,342.55,42.95,6.08,754516,924,0.28,0.28,647.0,117.0,51.25,17.85,1885.0,2239.0,6727.56,16454.91,5254.0,4246.0,32440.63,28144.02,2002.0,2340.0,7966.44,17378.36
10/04 17:34:44,,,,166.0,23896.0,25790.0,299.31,52.3,5.67,137.0,21654.0,25412.0,343.55,3.97,29.96,5.8,149.0,27666.0,310.9,30.73,6.3,754556,948,0.3,0.37,652.0,120.0,51.38,18.23,1841.0,2185.0,6212.2,16442.51,4830.0,4583.0,28028.96,32705.32,1784.0,2029.0,5674.11,15192.27
10/04 17:34:45,,,,170.0,16284.0,27444.0,257.22,55.04,5.88,139.0,25354.0,22258.0,342.53,3.53,25.13,6.17,127.0,24096.0,330.65,38.45,6.27,754604,1000,0.33,0.28,653.0,169.0,51.45,405.97,1579.0,1874.0,4409.65,13725.91,5210.0,4437.0,31714.43,30361.41,1789.0,2355.0,5481.68,17599.47
10/04 17:34:46,,,,120.79,13221.78,17364.36,253.21,82.02,6.37,88.12,7732.67,24174.26,362.09,1.77,20.73,5.83,131.68,38293.07,350.17,42.31,5.68,754664,1060,0.27,0.35,659.41,149.5,52.97,273.84,1969.31,1046.53,9804.84,5825.79,2519.8,2141.58,12375.58,14545.47,2362.38,1206.93,12719.02,6911.94
10/04 17:34:47,,,,16.0,1054.0,650.0,106.5,15.25,17.62,1.0,484.0,0.0,484.0,0.01,14.0,14.0,0.0,0.0,0.0,0.0,0.0,754696,1116,0.23,0.13,646.0,119.0,50.79,81.8,676.0,128.0,383.31,306.88,622.0,144.0,43.91,739.03,641.0,117.0,49.04,306.67
10/04 17:34:48,,,,166.34,25560.4,21136.63,280.74,46.45,5.4,125.74,17239.6,18586.14,284.91,9.92,74.83,6.2,122.77,24388.12,300.81,55.81,6.35,754728,1208,0.37,0.45,760.4,811.88,60.56,6121.52,1822.77,1427.72,7577.12,9205.65,4018.81,3795.05,22022.72,26951.21,2032.67,1837.62,8570.23,12751.27
10/04 17:34:49,,,,121.0,13084.0,19932.0,272.86,22.15,6.79,116.0,17138.0,14492.0,272.67,12.78,109.84,8.62,168.0,27076.0,249.29,42.28,5.95,755148,0,0.38,0.43,4349.0,35467.0,327.11,309079.7,1645.0,1369.0,6106.7,9098.4,3418.0,3351.0,17662.6,22724.93,1772.0,1271.0,7495.84,7994.83
10/04 17:34:50,,,,146.53,14720.79,18043.56,223.59,38.74,6.44,193.07,30108.91,23895.05,279.71,13.24,42.32,5.17,136.63,18720.79,251.77,101.52,7.3,754932,224,0.32,0.42,636.63,118.81,51.2,33.71,1442.57,1706.93,3708.36,12444.42,4524.75,4357.43,25103.3,30551.15,1315.84,1741.58,2493.97,13095.3
10/04 17:34:51,0,1,0,87.0,15166.0,8784.0,275.29,81.17,6.23,116.0,12812.0,15330.0,242.6,9.24,128.59,6.66,131.0,12924.0,256.44,84.52,6.76,754984,272,0.35,0.23,644.0,120.0,51.69,18.45,808.0,140.0,1689.09,839.65,2332.0,2965.0,10314.07,22563.03,863.0,98.0,2398.03,492.6
10/04 17:34:52,0,1,0,13.0,560.0,3620.0,321.54,35.31,7.85,5.0,168.0,742.0,182.0,0.07,13.8,9.2,9.0,1004.0,196.0,13.22,9.33,755024,312,0.2,0.27,644.0,117.0,50.44,17.8,675.0,143.0,598.53,621.62,704.0,164.0,752.31,758.7,741.0,142.0,1170.85,563.71
10/04 17:34:53,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,755064,356,0.2,0.1,638.0,120.0,48.59,18.25,588.0,76.0,46.64,366.79,584.0,46.0,38.86,5.71,592.0,52.0,41.15,7.85
10/04 17:34:54,,,,36.63,2942.57,4259.41,196.59,12.27,7.24,34.65,1637.62,3223.76,140.29,0.71,20.4,6.31,13.86,1378.22,156.86,15.07,10.29,755096,392,0.2,0.2,645.54,114.85,50.92,17.56,703.96,165.35,640.8,528.6,1152.48,529.7,3533.12,2732.9,805.94,516.83,376.65,3410.51
10/04 17:34:55,,,,132.0,14708.0,18694.0,253.05,35.67,6.11,109.0,19168.0,14356.0,307.56,1.97,17.86,5.95,129.0,18156.0,262.34,33.95,6.23,755144,456,0.28,0.25,638.0,115.0,51.06,17.43,1151.0,1390.0,1536.21,10406.09,3846.0,3611.0,21399.97,25045.0,1489.0,1725.0,3795.91,12619.48
10/04 17:34:56,,,,168.32,22914.85,23124.75,273.53,39.81,5.88,154.46,20928.71,23558.42,288.03,4.44,28.75,5.56,171.29,28011.88,281.11,46.09,5.82,755180,492,0.3,0.37,640.59,126.73,50.55,82.03,2002.97,2520.79,7867.22,18639.82,5192.08,4742.57,30778.95,32084.57,1664.36,2518.81,3907.09,19232.27
10/04 17:34:57,,,,153.0,21126.0,21870.0,281.02,58.86,6.54,118.0,18106.0,19766.0,320.95,2.68,22.72,6.53,173.0,28532.0,276.5,68.62,5.77,755200,512,0.3,0.25,730.0,409.0,60.26,2360.61,1675.0,1416.0,5886.58,9196.78,4167.0,4207.0,22555.57,29844.96,2130.0,1952.0,9505.58,13273.07
10/04 17:34:58,,,,167.33,20584.16,28168.32,291.36,88.47,5.96,193.07,21455.45,28540.59,258.95,6.89,33.02,5.17,161.39,20948.51,267.21,50.5,6.18,755292,604,0.27,0.4,697.03,261.39,57.2,1233.11,1675.25,1769.31,5252.81,12511.08,5016.83,4699.01,28132.69,31945.34,1608.91,1972.28,4261.84,14366.97
10/04 17:34:59,,,,154.0,15952.0,25374.0,268.35,44.97,6.49,143.0,18726.0,18344.0,259.23,3.23,25.08,5.69,146.0,18206.0,282.55,70.23,6.85,755360,672,0.25,0.23,642.0,107.0,50.35,16.91,1620.0,1341.0,6065.56,8902.07,3801.0,4092.0,18863.07,29161.62,1562.0,1570.0,5171.39,11155.57
10/04 17:35:00,,,,155.45,16491.09,25112.87,267.64,99.96,6.42,165.35,22851.49,23974.26,283.2,5.12,31.39,5.92,173.27,22340.59,275.58,62.45,5.76,755392,712,0.27,0.4,638.61,115.84,49.32,33.39,1352.48,2042.57,2418.95,15641.38,5226.73,4798.02,30304.59,33230.62,1448.51,1893.07,3440.8,14286.0
10/04 17:35:01,,,,170.0,23676.0,23042.0,274.81,87.65,5.88,144.0,19208.0,17142.0,252.43,3.82,27.31,6.33,164.0,24750.0,278.59,69.54,6.1,755436,772,0.3,0.33,644.0,122.0,48.83,18.83,1488.0,1795.0,4267.28,13331.47,4931.0,4591.0,28111.78,32193.69,1362.0,1916.0,2991.83,14473.99
10/04 17:35:02,,,,162.0,18026.0,25140.0,266.46,57.12,6.22,164.0,21352.0,24418.0,279.09,7.88,46.05,6.11,159.0,24038.0,262.77,74.21,6.34,755472,808,0.27,0.37,637.0,116.0,50.38,17.29,1729.0,1884.0,5859.13,13655.3,4260.0,4098.0,22658.43,28986.77,2046.0,1480.0,9113.31,9481.77
10/04 17:35:03,0,1,0,60.0,8540.0,10952.0,324.87,154.15,6.58,81.0,12876.0,11496.0,300.89,1.61,23.85,5.63,115.0,16416.0,279.2,129.24,5.92,755516,880,0.25,0.18,639.0,125.0,50.12,19.28,793.0,176.0,1679.46,1364.72,2284.0,2398.0,10195.32,18724.32,715.0,70.0,1158.24,429.76
10/04 17:35:04,0,1,0,0.0,0.0,0.0,0.0,0.0,0.0,6.93,200.0,1332.67,221.14,0.08,12.14,8.43,10.89,1758.42,162.18,24.82,4.82,755564,928,0.22,0.2,635.64,120.79,49.01,18.77,671.29,218.81,565.96,1243.98,642.57,85.15,421.04,113.66,657.43,128.71,496.83,535.59
10/04 17:35:05,,,,35.0,3374.0,6826.0,291.43,23.17,6.54,73.0,7038.0,12130.0,262.58,2.11,28.59,6.25,46.0,6280.0,250.22,20.54,7.5,755592,956,0.25,0.18,621.0,111.0,46.48,16.34,877.0,801.0,885.48,5810.83,1979.0,1258.0,9721.26,7916.43,1049.0,1089.0,2215.4,8226.98
10/04 17:35:06,,,,3.96,0.0,1213.86,306.5,15.0,5.75,3.96,0.0,1273.27,321.5,0.03,15.75,4.5,5.94,1283.17,309.33,10.67,6.5,755620,992,0.17,0.25,629.7,118.81,48.8,18.27,707.92,202.97,686.44,1036.47,700.99,107.92,980.17,287.9,617.82,145.54,44.33,638.48
10/04 17:35:07,,,,0.0,0.0,0.0,0.0,0.0,0.0,5.0,574.0,466.0,208.0,0.08,16.8,11.4,5.0,1138.0,227.6,12.6,9.6,755672,1052,0.2,0.08,639.0,122.0,51.24,18.98,672.0,107.0,401.48,192.02,648.0,96.0,405.34,296.81,693.0,115.0,589.81,191.29
10/04 17:35:08,,,,135.64,24413.86,16318.81,300.29,49.55,6.54,153.47,19148.51,22605.94,272.08,9.19,42.86,6.43,141.58,22405.94,274.78,35.01,5.91,755708,1088,0.27,0.37,630.69,118.81,47.69,18.29,1679.21,2196.04,5074.04,16744.72,4429.7,4362.38,24235.16,30094.69,1465.35,1509.9,4116.15,10763.04
10/04 17:35:09,,,,169.0,23878.0,25686.0,293.28,56.32,5.92,176.0,26106.0,24162.0,285.61,10.55,56.28,5.68,126.0,21640.0,326.94,24.56,6.63,755752,1132,0.28,0.28,639.0,119.0,47.78,18.18,1777.0,1580.0,6926.68,10821.63,4201.0,4856.0,22230.89,35115.93,1880.0,1604.0,8011.25,10843.23
10/04 17:35:10,,,,177.0,25560.0,25428.0,288.07,65.24,5.69,189.0,25878.0,27320.0,281.47,11.52,69.73,5.33,152.0,21160.0,251.54,29.23,6.32,755784,1164,0.3,0.35,634.0,118.0,49.04,18.1,1659.0,2311.0,4178.92,17568.24,5144.0,5003.0,30013.55,34617.99,1810.0,2241.0,6212.11,16679.56
10/04 17:35:11,,,,168.0,19910.0,30646.0,300.93,67.94,5.95,162.0,18890.0,30202.0,303.04,12.74,61.46,6.17,168.0,26096.0,290.49,61.86,5.95,755800,1180,0.25,0.28,625.0,120.0,48.77,18.23,1996.0,1926.0,8316.75,13571.4,5029.0,4493.0,30499.3,31335.01,1642.0,2192.0,5206.01,16437.92
10/04 17:35:12,,,,118.81,13736.63,18958.42,275.18,27.47,6.5,165.35,25671.29,23132.67,295.16,12.9,82.07,6.04,119.8,16978.22,294.5,36.21,5.52,755856,1244,0.27,0.32,632.67,116.83,47.84,17.69,1295.05,1449.5,3049.35,10595.66,3993.07,4083.17,21550.52,28950.01,1458.42,1502.97,4083.3,10829.83
10/04 17:35:13,,,,186.0,30746.0,29148.0,322.01,64.81,5.37,170.0,21200.0,23450.0,262.65,10.69,59.99,5.88,148.0,27032.0,304.62,39.59,6.2,755876,1264,0.35,0.23,638.0,119.0,48.48,18.41,1799.0,2105.0,6175.85,15303.41,5314.0,5061.0,31346.71,35645.8,1848.0,2124.0,6311.25,15774.62
10/04 17:35:14,,,,167.33,23635.64,27803.96,307.42,58.95,5.96,165.35,24382.18,23936.63,292.23,11.35,74.18,6.03,173.27,31209.9,315.07,50.75,5.44,755944,1332,0.27,0.37,622.77,114.85,48.55,17.34,1621.78,2197.03,4507.54,16804.11,5402.97,5121.78,31873.36,36094.74,1563.37,2009.9,4339.4,15026.7
10/04 17:35:15,0,1,0,34.0,3612.0,6578.0,299.71,76.62,8.97,132.0,19242.0,19878.0,296.36,8.98,93.01,5.84,43.0,6580.0,300.88,14.23,6.09,755984,1372,0.25,0.2,635.0,123.0,49.07,18.65,749.0,102.0,1436.9,823.95,2007.0,1939.0,8937.2,14744.11,687.0,48.0,986.88,283.34
10/04 17:35:16,0,1,0,9.9,2142.57,1201.98,337.8,12.6,6.5,4.95,491.09,994.06,300.0,0.05,11.0,9.6,10.89,2401.98,367.82,13.27,5.91,756016,1408,0.22,0.25,616.83,112.87,47.82,17.19,758.42,276.24,1374.45,1680.41,757.43,330.69,1048.22,2144.72,629.7,133.66,338.24,585.67
10/04 17:35:17,,,,46.0,6448.0,9560.0,348.0,27.3,6.07,49.0,4490.0,9276.0,280.94,1.42,28.92,6.41,26.0,4574.0,270.92,14.85,7.27,756064,1452,0.23,0.15,620.0,118.0,47.31,17.87,1098.0,626.0,3220.14,4029.28,1548.0,1013.0,6556.51,6779.33,677.0,100.0,884.74,278.97
10/04 17:35:18,,,,11.0,304.0,864.0,106.18,8.36,8.36,3.0,32.0,216.0,82.67,0.06,21.0,21.0,2.0,108.0,92.0,12.5,12.5,756116,1504,0.27,0.25,632.0,116.0,49.47,17.74,648.0,106.0,263.32,181.96,618.0,81.0,205.06,214.97,633.0,70.0,262.17,7.15
10/04 17:35:19,,,,114.0,20990.0,17988.0,341.91,35.32,6.79,125.0,22916.0,15796.0,309.7,3.65,26.3,5.99,173.0,29294.0,295.13,59.24,5.42,756116,1504,0.33,0.28,611.0,120.0,46.98,18.45,1650.0,2498.0,4862.43,19300.23,4750.0,4431.0,28247.83,33155.14,1576.0,1896.0,4979.38,14185.97
10/04 17:35:20,,,,170.3,27372.28,26083.17,313.9,75.51,5.85,189.11,23994.06,31697.03,294.49,11.29,42.5,5.27,185.15,26495.05,295.3,54.24,5.38,756184,1380,0.25,0.4,621.78,135.64,47.99,208.82,1741.58,2324.75,5760.77,17294.02,5154.46,5160.4,30172.99,39889.34,1834.65,2300.99,6145.94,17173.9
10/04 17:35:21,,,,131.0,15572.0,26022.0,317.51,34.02,6.34,158.0,19380.0,30728.0,317.14,12.01,69.76,6.34,159.0,30522.0,297.9,62.82,5.86,756236,1432,0.28,0.28,668.0,285.0,53.47,1391.07,1692.0,1931.0,6063.32,14034.47,4581.0,3743.0,27085.16,25659.91,2365.0,1769.0,12161.53,11595.29
10/04 17:35:22,,,,185.15,22647.52,31106.93,290.33,44.24,5.39,203.96,23885.15,38823.76,307.46,13.42,76.21,4.89,141.58,26906.93,314.24,41.02,6.24,756284,1484,0.25,0.45,613.86,127.72,47.22,145.3,2273.27,2135.64,10957.94,14867.2,4781.19,4285.15,28648.48,33148.89,1963.37,2003.96,8010.99,14494.41
10/04 17:35:23,,,,173.0,28818.0,33070.0,357.73,81.64,5.78,179.0,22880.0,30502.0,298.22,14.76,54.71,5.58,146.0,21630.0,287.04,32.07,5.88,756336,1556,0.28,0.25,647.0,177.0,50.18,534.19,2283.0,2149.0,10534.39,14711.03,5069.0,4976.0,28708.29,36124.64,1967.0,2045.0,7774.62,14876.82
10/04 17:35:24,,,,169.31,25722.77,27471.29,314.19,64.95,5.89,166.34,23225.74,28449.5,310.67,13.16,123.48,5.95,177.23,29352.48,325.51,54.51,5.46,756380,296,0.27,0.42,641.58,199.01,50.59,674.38,1443.56,2000.0,3604.21,15282.12,5284.16,5408.91,30586.51,38792.01,1434.65,1968.32,3622.39,14962.09
10/04 17:35:25,,,,171.0,25304.0,25718.0,298.37,72.28,5.85,120.0,18920.0,17874.0,306.62,1.99,16.04,5.83,152.0,21842.0,272.29,29.14,6.29,756436,340,0.3,0.25,632.0,115.0,49.35,17.3,1589.0,1530.0,5427.65,10916.26,4426.0,4207.0,25207.63,32444.56,1455.0,1904.0,3578.26,14517.47
10/04 17:35:26,,,,170.0,25966.0,25862.0,304.87,68.07,5.92,162.0,26374.0,22064.0,299.0,8.95,41.66,6.06,152.0,21946.0,303.42,52.89,5.88,756472,364,0.25,0.4,628.0,120.0,48.59,18.25,1474.0,1656.0,4281.0,12184.07,4646.0,5319.0,24212.13,38895.77,1632.0,1539.0,5853.86,10921.19
10/04 17:35:27,0,1,0,87.0,18674.0,9850.0,327.86,103.75,5.82,86.0,13640.0,12432.0,303.16,6.58,102.85,6.51,50.0,3856.0,236.88,20.9,7.68,756512,464,0.23,0.15,633.0,119.0,49.95,18.14,752.0,34.0,1538.89,296.32,2112.0,2600.0,8877.37,20334.35,656.0,8.0,680.44,54.64
10/04 17:35:28,0,1,0,14.85,1502.97,2229.7,251.33,13.27,7.2,9.9,0.0,3411.88,344.6,0.2,20.2,8.7,9.9,1091.09,138.6,10.0,6.2,756548,508,0.22,0.25,624.75,118.81,48.07,18.27,775.25,256.44,1330.75,1437.84,765.35,203.96,1242.57,910.55,685.15,155.45,696.47,675.89
10/04 17:35:29,,,,39.0,3022.0,8686.0,300.21,40.51,6.49,22.0,3270.0,3590.0,311.82,0.42,19.32,5.91,34.0,5030.0,281.41,16.38,7.82,756588,548,0.28,0.2,630.0,120.0,49.26,18.25,880.0,911.0,993.92,7014.37,1561.0,917.0,7156.89,5484.26,705.0,98.0,848.94,53.76
10/04 17:35:30,,,,19.8,4922.77,1295.05,314.0,19.65,6.3,13.86,2124.75,1556.44,265.57,0.31,16.29,7.43,14.85,2473.27,251.6,16.13,6.4,756628,556,0.25,0.22,636.63,124.75,50.07,19.15,798.02,392.08,385.18,1727.12,1064.36,641.58,3190.94,4200.76,750.5,446.53,389.17,2871.98
10/04 17:35:31,,,,161.0,21212.0,24212.0,282.14,36.43,5.94,166.0,22490.0,27038.0,298.36,5.49,32.58,5.38,128.0,22230.0,327.23,22.08,6.22,756668,600,0.28,0.28,636.0,112.0,50.07,17.25,1642.0,1700.0,5676.78,12278.3,4567.0,4559.0,25572.91,32007.55,1872.0,1946.0,7244.2,14214.49
10/04 17:35:32,,,,159.0,23734.0,26522.0,316.08,42.14,5.6,171.0,22352.0,29192.0,301.43,7.64,40.99,5.89,172.0,26066.0,300.34,57.55,5.86,756708,644,0.25,0.45,644.0,151.0,49.66,276.83,1894.0,2317.0,7101.72,17175.88,5120.0,5098.0,29496.08,35985.99,1882.0,2184.0,6989.53,15956.11
10/04 17:35:33,,,,182.0,22640.0,38356.0,335.14,65.48,5.49,181.0,26438.0,31026.0,317.48,9.07,54.44,5.35,153.0,20682.0,306.01,54.27,6.1,756760,696,0.33,0.3,718.0,411.0,60.52,2360.99,2483.0,2011.0,12139.32,12608.69,4357.0,5162.0,23093.6,38232.8,2342.0,1738.0,11178.76,11113.37
10/04 17:35:34,,,,192.08,26560.4,31946.53,304.6,74.59,5.19,190.1,27790.1,27051.49,288.49,8.96,44.1,5.17,178.22,29297.03,301.32,36.31,5.43,756832,768,0.27,0.35,675.25,260.4,55.23,1169.37,2140.59,2358.42,8770.67,17011.55,5501.98,5446.53,32077.61,39516.13,1914.85,2261.39,6921.73,16704.09
10/04 17:35:35,,,,178.0,23606.0,27392.0,286.51,57.65,5.62,189.0,21878.0,32904.0,289.85,6.76,38.83,5.16,168.0,26830.0,253.0,45.23,5.96,756896,768,0.33,0.3,665.0,200.0,54.71,553.73,1917.0,1935.0,7699.19,13656.51,4974.0,4381.0,28847.38,30900.9,1494.0,2058.0,3464.77,15422.17
10/04 17:35:36,,,,154.46,20306.93,23489.11,283.55,65.1,6.46,158.42,24627.72,21281.19,289.8,5.06,29.98,5.64,119.8,15930.69,258.58,30.29,6.14,756932,808,0.25,0.32,637.62,120.79,49.27,18.65,1613.86,1583.17,5391.03,11247.21,4101.98,4320.79,21276.45,30626.74,1310.89,1414.85,2991.02,10247.26
